@RELATION E:\presentation\ThesisData-master\ThesisData-master\models\0.9_0.6_0.06_0.02\svm
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {tremoulo1,tremoulo2,kalopismos,2xordes,sigxordia}

@DATA
0.050839,0.020644,3.157184,0.115794,0.155504,0.284755,0.002106,0.066466,-24.371573,1.635144,-0.786079,-0.035732,-0.732137,-0.648737,-0.557837,0.224609,0.387326,0.321599,-0.084589,-0.372499,-0.069580,0.068582,0.028701,0.002107,0.010367,0.002973,0.003684,0.003398,0.011651,0.024393,0.035304,0.003852,0.003079,0.026425,0.008829,0.015393,0.160887,0.013817,0.018011,0.084169,0.000975,0.014563,1.021166,0.363298,0.317235,0.237253,0.249982,0.187942,0.329753,0.222028,0.264576,0.202249,0.353278,0.204623,0.218329,0.036404,0.019199,0.001260,0.008150,0.002737,0.004072,0.003627,0.007852,0.020384,0.029222,0.003273,0.003131,0.007191,tremoulo2
0.037715,0.035269,3.127145,0.118245,0.168077,0.214179,0.001934,0.043260,-23.787928,2.109700,-0.422763,0.083568,-0.184081,-0.614967,-0.601328,-0.573674,-0.753732,-0.360169,0.485733,0.214909,0.184199,0.001287,0.002205,0.003920,0.008601,0.074006,0.045764,0.010606,0.024358,0.063867,0.005644,0.002126,0.003576,0.032411,0.007990,0.018938,0.085991,0.015214,0.021356,0.070172,0.000954,0.010484,1.036209,0.310980,0.249819,0.235828,0.226098,0.232672,0.185054,0.207149,0.259445,0.201375,0.177014,0.184935,0.165203,0.000914,0.001616,0.002593,0.005387,0.038925,0.028036,0.008145,0.014162,0.035726,0.004061,0.001483,0.003161,0.006771,tremoulo2
0.066459,0.033850,3.174899,0.137944,0.161840,0.563782,0.002035,0.091478,-23.162521,1.508833,-0.564664,-0.420060,-0.467414,-0.763995,-0.841527,0.086199,0.025197,0.347374,0.433415,-0.286384,-0.289333,0.021052,0.016546,0.001612,0.024796,0.002362,0.006266,0.006163,0.006280,0.037317,0.063833,0.003366,0.001808,0.024819,0.019560,0.015844,0.100575,0.017338,0.014821,0.237973,0.001292,0.039391,0.678366,0.390854,0.243165,0.273806,0.196475,0.249413,0.234055,0.282660,0.261053,0.181526,0.221833,0.191453,0.195480,0.016691,0.014630,0.000878,0.023989,0.001917,0.006334,0.007032,0.005558,0.024469,0.048150,0.002555,0.001674,0.008903,tremoulo2
0.078561,0.031546,3.210986,0.149216,0.161771,0.615512,0.001660,0.113386,-23.876907,0.974955,-0.906494,-0.094151,-0.280302,-0.867759,-0.659980,0.132953,0.588785,0.502961,-0.081315,-0.708233,0.099122,0.002304,0.022035,0.000963,0.000977,0.000939,0.007820,0.001732,0.001669,0.001800,0.005197,0.127943,0.011014,0.036291,0.027754,0.018488,0.138174,0.020071,0.015555,0.290669,0.001126,0.065119,0.743990,0.387051,0.346848,0.309271,0.296220,0.275200,0.255617,0.253450,0.224854,0.238603,0.213505,0.160410,0.179432,0.001902,0.020023,0.001044,0.000684,0.000685,0.005198,0.001851,0.001630,0.001782,0.005040,0.058938,0.011999,0.015751,tremoulo2
0.081091,0.029884,3.220800,0.155187,0.167414,0.747028,0.001452,0.135496,-23.951552,1.180819,-0.753151,-0.346455,0.088422,-0.297199,-0.869584,-0.616673,-0.430296,-0.000271,0.463928,0.223566,-0.095342,0.000773,0.001180,0.005631,0.019026,0.006190,0.005143,0.005116,0.029509,0.048965,0.016036,0.037841,0.000743,0.021151,0.029928,0.016806,0.090587,0.025027,0.013942,0.377015,0.000775,0.087961,1.143221,0.457573,0.233736,0.273623,0.270306,0.242707,0.167877,0.189889,0.182666,0.223696,0.209338,0.193929,0.171690,0.000580,0.000833,0.005864,0.012260,0.006311,0.005853,0.004725,0.016746,0.025516,0.021118,0.025115,0.000748,0.006757,tremoulo2
0.056727,0.029023,3.047830,0.132815,0.164544,0.442026,0.002556,0.077673,-24.590043,1.211037,-0.939640,-0.015248,-0.516709,-0.649132,-0.261836,0.333320,0.005147,0.051570,0.028996,-0.225700,-0.173986,0.014979,0.003648,0.013920,0.025101,0.009797,0.013425,0.004247,0.005854,0.002614,0.019251,0.011387,0.008443,0.018172,0.014921,0.023041,0.405240,0.019373,0.020428,0.205930,0.001874,0.032928,2.602570,0.433418,0.383147,0.392749,0.318507,0.385052,0.338682,0.279392,0.264214,0.244768,0.248115,0.269384,0.227420,0.012620,0.003086,0.014565,0.024466,0.007445,0.016428,0.007274,0.005008,0.002953,0.016212,0.011463,0.010860,0.008297,tremoulo2
0.056977,0.025510,3.117313,0.151621,0.203493,0.378729,0.002116,0.072842,-23.575199,1.620130,-0.722122,0.307373,-0.687380,-0.797191,-0.339539,-0.176339,0.141214,0.130629,0.104535,-0.305172,-0.322668,0.015892,0.007879,0.006233,0.023934,0.005654,0.013668,0.007417,0.011402,0.021003,0.023323,0.011104,0.014008,0.018706,0.011473,0.014293,0.164660,0.012446,0.007868,0.135790,0.001112,0.016422,0.755299,0.333271,0.268363,0.322850,0.248165,0.281740,0.268713,0.295647,0.240414,0.243617,0.233358,0.242389,0.196502,0.010014,0.004491,0.005483,0.015742,0.005401,0.013886,0.006752,0.008061,0.018443,0.020026,0.007935,0.011886,0.007115,tremoulo2
0.059991,0.038171,3.183666,0.127205,0.156109,0.443997,0.002410,0.084415,-23.232935,1.615095,-0.938476,-0.228370,-0.170236,0.025686,0.571237,-0.160787,-0.699222,-0.367473,0.370786,-0.071004,-0.216143,0.001128,0.001973,0.003598,0.056019,0.024444,0.003772,0.004231,0.020684,0.004255,0.007351,0.005123,0.000567,0.020764,0.020057,0.020341,0.123794,0.017452,0.013317,0.261766,0.001797,0.047140,1.356714,0.398549,0.275245,0.277602,0.285682,0.370398,0.323607,0.305236,0.230307,0.283969,0.180540,0.315274,0.218764,0.000968,0.001385,0.001968,0.034496,0.044752,0.002299,0.002422,0.012512,0.003249,0.007141,0.003614,0.000349,0.010748,tremoulo2
0.064314,0.017580,3.094214,0.157518,0.209395,0.378479,0.002432,0.077520,-24.225370,1.277726,-0.852123,0.190359,-0.358967,0.418351,-0.383938,-0.970074,-0.325759,0.419912,0.201185,-0.305542,0.021994,0.001258,0.002500,0.002074,0.005965,0.003810,0.005501,0.040250,0.012737,0.005142,0.020478,0.040237,0.000955,0.018274,0.010858,0.015932,0.205380,0.015931,0.010164,0.119553,0.001439,0.009861,1.410977,0.368649,0.328845,0.239010,0.312903,0.252305,0.303644,0.272488,0.316782,0.234680,0.301996,0.229685,0.212063,0.000963,0.001814,0.001638,0.005201,0.002668,0.003787,0.025021,0.017553,0.003837,0.014147,0.031908,0.000647,0.007717,tremoulo2
0.057509,0.047427,3.179340,0.132502,0.162828,0.319772,0.002285,0.066662,-24.273060,0.894408,-1.553652,-0.071374,-0.156717,0.441725,0.133423,-0.627899,-1.065412,0.512893,0.479635,-0.487857,-0.094828,0.000579,0.000487,0.000695,0.002441,0.001692,0.066855,0.003032,0.002941,0.041011,0.007081,0.002373,0.000414,0.023211,0.015787,0.038750,0.099299,0.022096,0.020354,0.196570,0.001064,0.022015,2.347337,0.361422,0.317295,0.217520,0.247904,0.287397,0.199183,0.253642,0.255511,0.174891,0.232550,0.236028,0.160953,0.000402,0.000271,0.000458,0.002495,0.001376,0.046880,0.001986,0.001625,0.025659,0.006010,0.003875,0.000344,0.010262,tremoulo2
0.073442,0.034017,3.071564,0.178030,0.214523,0.543170,0.002092,0.100910,-23.748462,0.961950,-0.869983,0.052653,-0.289585,0.629965,-0.277615,-1.394385,-0.116151,0.712368,-0.161572,-0.326942,0.118804,0.000816,0.001036,0.001127,0.001936,0.002081,0.003295,0.004779,0.026420,0.005300,0.011879,0.052672,0.001029,0.017169,0.014670,0.023506,0.220542,0.018710,0.009969,0.174926,0.001094,0.040322,1.189207,0.394321,0.248192,0.246733,0.289608,0.212237,0.268443,0.250694,0.270806,0.181632,0.326023,0.201365,0.173436,0.000651,0.000793,0.000982,0.001373,0.001633,0.003173,0.003859,0.016692,0.004902,0.008941,0.035717,0.000633,0.007778,tremoulo2
0.076488,0.033553,3.185179,0.143661,0.156961,0.679691,0.002041,0.126603,-24.150835,0.909745,-0.758624,-0.250661,0.419344,0.641609,-0.174291,-1.320427,0.003479,0.508204,-0.381978,-0.242667,-0.054793,0.000766,0.000922,0.001206,0.002194,0.001574,0.001852,0.002353,0.041069,0.003209,0.007797,0.103566,0.000879,0.034684,0.021031,0.017435,0.109122,0.016889,0.016360,0.302331,0.001228,0.059205,1.675941,0.299735,0.348924,0.174685,0.349992,0.340983,0.236473,0.263822,0.380467,0.219521,0.247276,0.236916,0.138973,0.000770,0.000974,0.001179,0.001990,0.001189,0.001848,0.002070,0.035702,0.003114,0.006558,0.082524,0.000636,0.017962,tremoulo2
0.055390,0.029814,3.049778,0.153960,0.207909,0.235626,0.002485,0.073617,-24.542990,0.917809,-1.282917,0.225708,-0.295215,0.522176,0.042088,-0.618956,-0.941769,0.546689,0.475185,-0.482158,-0.002791,0.000963,0.000698,0.000923,0.002025,0.002409,0.030748,0.004042,0.003885,0.082406,0.006098,0.001108,0.000472,0.025707,0.007940,0.026094,0.229909,0.014913,0.007475,0.112649,0.001182,0.015065,1.328740,0.427441,0.273637,0.299990,0.329609,0.303984,0.229777,0.282879,0.243631,0.264595,0.193062,0.195494,0.184988,0.000940,0.000474,0.000861,0.001773,0.001848,0.017604,0.004288,0.002033,0.046434,0.003702,0.000660,0.000320,0.010223,tremoulo2
0.047725,0.045024,3.205010,0.121114,0.164315,0.256247,0.002253,0.056067,-22.807099,2.084690,-0.395944,0.349650,-0.251963,-0.314789,-0.442449,-0.442759,-0.548156,-0.304692,-0.012516,-0.144468,0.103298,0.002820,0.004410,0.009000,0.035218,0.050056,0.044578,0.013291,0.011112,0.013492,0.026693,0.008800,0.001987,0.027978,0.011914,0.019681,0.066474,0.016943,0.018419,0.096715,0.000883,0.010521,0.494230,0.309171,0.287847,0.262360,0.305024,0.255102,0.234313,0.194805,0.241062,0.261561,0.223253,0.242145,0.178535,0.002056,0.003339,0.006533,0.023852,0.033966,0.031719,0.012200,0.008299,0.014410,0.021479,0.006605,0.001843,0.010303,tremoulo2
0.060976,0.041760,3.130108,0.161644,0.213007,0.357012,0.001826,0.064855,-23.982314,1.451057,-0.957967,0.122133,-0.585057,-0.766573,0.088564,-0.351592,-0.179556,0.281803,0.476555,-0.283839,-0.287223,0.001508,0.001321,0.000910,0.001790,0.002886,0.070898,0.005862,0.003123,0.002158,0.005308,0.037143,0.025275,0.024065,0.010945,0.041217,0.226214,0.016718,0.008719,0.173267,0.001279,0.026448,1.412261,0.477476,0.381432,0.341768,0.231865,0.256608,0.263179,0.263248,0.278936,0.251946,0.183612,0.188736,0.176878,0.001163,0.000868,0.000734,0.001313,0.002264,0.037550,0.006066,0.002988,0.002803,0.005024,0.025547,0.018401,0.007405,tremoulo2
0.059335,0.035634,3.134944,0.125606,0.158597,0.372603,0.002054,0.062865,-23.127022,1.671926,-0.672941,0.351073,-0.310157,-0.798809,-0.394718,-0.040503,-0.163677,0.231880,0.022176,-0.408328,-0.204036,0.005776,0.005404,0.010254,0.015700,0.005052,0.029863,0.011666,0.011871,0.012587,0.022026,0.024863,0.013929,0.018711,0.011263,0.017947,0.154914,0.012837,0.016415,0.139086,0.001168,0.014847,0.717565,0.287609,0.307315,0.292787,0.239278,0.267732,0.252228,0.267315,0.213591,0.265130,0.221404,0.269506,0.203515,0.007607,0.004603,0.009525,0.016868,0.006354,0.022747,0.009670,0.009168,0.015787,0.018079,0.014828,0.010265,0.006200,tremoulo2
0.050367,0.027500,3.070008,0.159372,0.208617,0.309953,0.002680,0.060002,-24.780200,1.434746,-0.914902,-0.436310,-0.563204,-0.010461,-0.157615,0.008120,0.357216,0.241675,-0.353536,-0.565357,-0.095640,0.022026,0.042621,0.004962,0.002386,0.001031,0.001642,0.001786,0.003867,0.049579,0.006712,0.003535,0.001951,0.022121,0.009693,0.020574,0.227516,0.013518,0.008500,0.109134,0.001248,0.012838,1.715563,0.514699,0.344180,0.293557,0.308521,0.248612,0.250708,0.264982,0.280426,0.196575,0.198507,0.236951,0.176460,0.026072,0.033692,0.004418,0.002239,0.000787,0.001362,0.001518,0.002867,0.036144,0.004820,0.003450,0.002250,0.010153,tremoulo2
0.077295,0.023407,3.143710,0.150794,0.174015,0.682638,0.001667,0.099096,-23.597821,1.719789,-0.407525,-0.139238,-0.858343,-0.614716,0.203140,0.619828,-0.062578,-0.416393,-0.375761,-0.155666,0.161036,0.031769,0.023778,0.004379,0.054613,0.004422,0.004162,0.004771,0.014810,0.002452,0.010919,0.006012,0.004164,0.019105,0.014884,0.015428,0.141288,0.014112,0.015083,0.180868,0.000725,0.033220,0.989224,0.331842,0.319697,0.223298,0.252024,0.282986,0.227413,0.215833,0.224940,0.231110,0.224137,0.153325,0.224814,0.018413,0.014078,0.002479,0.027670,0.002417,0.003182,0.004305,0.007421,0.002350,0.008956,0.004314,0.003492,0.005830,tremoulo2
0.067690,0.021846,3.088444,0.175222,0.211472,0.603905,0.001783,0.104607,-24.157009,1.112985,-0.736201,-0.434844,-0.714378,-0.165013,-0.191083,-0.212422,0.084838,0.395975,-0.032749,-0.728226,0.045268,0.074914,0.016638,0.001709,0.002620,0.001963,0.002399,0.002984,0.042827,0.002520,0.003604,0.002418,0.002870,0.023789,0.016743,0.014650,0.236519,0.017207,0.008420,0.186798,0.000693,0.031188,0.980183,0.415340,0.276517,0.223303,0.193268,0.208835,0.249120,0.268805,0.234773,0.276051,0.190134,0.180871,0.196670,0.026361,0.011269,0.001172,0.001667,0.001474,0.001578,0.002111,0.020080,0.001879,0.002609,0.002530,0.003320,0.006344,tremoulo2
0.069255,0.029925,3.147530,0.149390,0.173689,0.570125,0.001592,0.087692,-23.427684,1.920892,-0.139474,-0.117693,0.210416,-0.178997,-0.694099,-0.422609,-0.451597,-0.247824,-0.281042,-0.293841,0.065231,0.002602,0.007947,0.022873,0.057019,0.005903,0.006830,0.022481,0.036244,0.003313,0.029009,0.004478,0.000671,0.023396,0.016298,0.019511,0.144537,0.017101,0.013430,0.217649,0.000984,0.044800,0.976708,0.302803,0.301000,0.277951,0.321997,0.242529,0.244332,0.220172,0.201084,0.182006,0.201421,0.253923,0.250700,0.002767,0.005115,0.013222,0.029694,0.005155,0.006421,0.022252,0.022062,0.002991,0.020181,0.003297,0.000399,0.008293,tremoulo2
0.060098,0.017892,3.093269,0.163501,0.214323,0.320132,0.001908,0.069253,-24.938934,1.333068,-1.231140,-0.032410,-0.914861,-0.487047,0.049429,-0.284808,-0.016442,0.159591,0.460196,-0.295866,-0.359647,0.001944,0.001194,0.001041,0.001721,0.002469,0.051094,0.002688,0.002171,0.001723,0.004434,0.043272,0.030839,0.020872,0.009780,0.014326,0.266267,0.015667,0.008472,0.128840,0.001138,0.010991,1.319765,0.354354,0.402115,0.276367,0.230180,0.228697,0.222471,0.245200,0.302357,0.234602,0.209666,0.142834,0.194817,0.001148,0.000804,0.000670,0.001318,0.001672,0.033281,0.001959,0.002089,0.002034,0.004428,0.018306,0.021750,0.006274,tremoulo2
0.054295,0.018790,3.087069,0.128815,0.167203,0.322044,0.002278,0.064236,-25.421854,1.855319,-1.058802,-0.238332,-0.582144,-0.205951,0.519265,0.136872,-0.657766,-0.726941,0.285368,-0.003736,-0.141156,0.001399,0.002309,0.005659,0.070861,0.009352,0.004307,0.004060,0.013302,0.001800,0.006530,0.005513,0.000878,0.019395,0.014919,0.023513,0.295877,0.017859,0.020364,0.174256,0.001322,0.023038,1.997330,0.406376,0.491580,0.451176,0.314302,0.333960,0.207324,0.258383,0.209501,0.166094,0.232322,0.204059,0.311925,0.001055,0.001838,0.003959,0.022527,0.005637,0.003439,0.003057,0.014174,0.001626,0.005798,0.004860,0.000834,0.005896,tremoulo2
0.078478,0.032603,3.136181,0.175521,0.210204,0.637158,0.001707,0.121104,-23.240215,1.239862,-0.395811,0.375585,-0.511297,-0.753692,-0.526968,-0.500224,0.205735,-0.264577,0.119422,0.292248,-0.216819,0.002274,0.027167,0.014514,0.003308,0.003164,0.008844,0.016554,0.030401,0.030317,0.007497,0.002370,0.001422,0.016209,0.020082,0.018589,0.179646,0.020848,0.010219,0.244354,0.001091,0.057803,0.976428,0.435886,0.263840,0.217448,0.260044,0.233747,0.233049,0.189059,0.242530,0.180554,0.184210,0.240549,0.200082,0.001643,0.023646,0.009557,0.002966,0.002628,0.009921,0.020413,0.021820,0.024162,0.005766,0.001584,0.001100,0.007129,tremoulo2
0.061831,0.028393,3.108129,0.135500,0.166842,0.462660,0.002146,0.077144,-24.373496,1.261444,-1.049110,0.074983,-0.707984,-0.532802,0.530993,0.528174,-0.655058,-0.761108,-0.110084,0.296989,-0.384739,0.002946,0.004171,0.036815,0.009126,0.005704,0.046387,0.004851,0.003004,0.001025,0.005672,0.003005,0.001012,0.017659,0.016507,0.027867,0.220173,0.019096,0.020402,0.198635,0.000919,0.022057,1.970849,0.543707,0.424933,0.348513,0.316917,0.359103,0.234100,0.259031,0.212320,0.172209,0.255470,0.212777,0.186462,0.002809,0.004638,0.024327,0.008352,0.005053,0.036491,0.005068,0.002814,0.000987,0.004927,0.003312,0.001137,0.007845,tremoulo2
0.069336,0.021825,3.189345,0.170203,0.209126,0.609344,0.001606,0.094503,-24.051127,1.197460,-0.435260,0.388628,-0.676453,-0.727724,-0.296816,-0.095543,-0.678662,-0.202888,0.137885,-0.238479,0.400601,0.035064,0.003172,0.002419,0.005521,0.008876,0.081493,0.033321,0.007137,0.002515,0.003576,0.001744,0.001375,0.026522,0.018562,0.010151,0.167963,0.017728,0.008200,0.262789,0.000955,0.032501,1.402783,0.502683,0.281526,0.245893,0.251345,0.214951,0.253254,0.261673,0.187331,0.184202,0.271368,0.264890,0.237824,0.025878,0.002200,0.002395,0.005388,0.008607,0.032159,0.027229,0.006020,0.003112,0.003594,0.001446,0.001151,0.006668,tremoulo2
0.050589,0.030650,3.127414,0.125091,0.162175,0.310482,0.002515,0.065125,-23.935162,1.648168,-0.894270,-0.307262,-1.168676,-0.305951,0.247519,0.599412,-0.025092,-0.547833,-0.281242,-0.067489,0.051893,0.030062,0.016604,0.003849,0.051123,0.007020,0.003351,0.003354,0.011241,0.001465,0.003073,0.005743,0.010285,0.018948,0.015326,0.023569,0.138196,0.012982,0.020413,0.132954,0.001330,0.020612,1.738631,0.339650,0.371045,0.399945,0.167846,0.327880,0.242675,0.189845,0.198097,0.218294,0.222315,0.159956,0.180732,0.019909,0.012956,0.002004,0.025972,0.002631,0.003211,0.004623,0.013815,0.001778,0.002530,0.006491,0.019087,0.005109,tremoulo2
0.059728,0.017005,3.096044,0.151368,0.205756,0.326633,0.001889,0.073953,-24.837845,1.402945,-0.852039,-0.059349,-0.839230,-0.789929,0.020344,0.515697,0.035321,-0.529548,-0.069993,-0.029336,-0.251666,0.004840,0.002047,0.003288,0.089005,0.003547,0.002891,0.011669,0.002760,0.001790,0.003816,0.008479,0.019498,0.024866,0.009681,0.011309,0.150187,0.010459,0.007176,0.093624,0.000831,0.010734,0.849438,0.320213,0.238860,0.260945,0.168810,0.245386,0.225784,0.194244,0.187641,0.194732,0.148968,0.211500,0.156334,0.004771,0.001462,0.001588,0.031070,0.001580,0.001980,0.008916,0.001849,0.001831,0.002643,0.005115,0.008846,0.007694,tremoulo2
0.050536,0.024156,3.174877,0.112914,0.153303,0.252641,0.002559,0.061024,-23.988542,1.763206,-0.840257,0.470124,-0.631519,-0.837761,-0.373242,-0.003202,0.547014,0.494776,-0.251766,-0.540450,-0.161303,0.010585,0.019537,0.002530,0.004442,0.003846,0.036939,0.003642,0.004963,0.003080,0.014982,0.041651,0.030745,0.018820,0.010232,0.016378,0.130509,0.010453,0.017032,0.091341,0.001295,0.011574,1.437793,0.403950,0.216742,0.301512,0.179922,0.171024,0.267725,0.185806,0.308148,0.246403,0.144163,0.183787,0.182577,0.012926,0.012394,0.002872,0.002863,0.002295,0.031617,0.002393,0.002683,0.001954,0.010156,0.016977,0.022578,0.005429,tremoulo2
0.074302,0.021079,3.169281,0.173591,0.209255,0.553120,0.001336,0.093897,-24.127467,1.038769,-0.819033,0.320173,-0.635286,-1.132669,-0.335221,0.054757,0.492999,0.341980,-0.115885,-0.643664,-0.111148,0.004389,0.027423,0.001622,0.002188,0.002257,0.039793,0.002597,0.002389,0.002414,0.005202,0.041564,0.030064,0.019792,0.013407,0.014199,0.159589,0.016834,0.008889,0.195920,0.000557,0.037323,1.028207,0.285713,0.302202,0.318190,0.187614,0.241824,0.226932,0.197404,0.239632,0.184964,0.175278,0.204796,0.194916,0.005269,0.021377,0.001526,0.001923,0.001701,0.022736,0.002107,0.001763,0.001775,0.003323,0.019257,0.016192,0.005183,tremoulo2
0.058971,0.039897,3.071282,0.123252,0.153758,0.420220,0.002155,0.070614,-23.229234,1.500142,-0.778862,0.196712,-0.532259,-0.714632,-0.577152,-0.229361,0.361245,0.485210,0.160298,-0.657568,-0.294036,0.026257,0.006605,0.001480,0.003025,0.021367,0.004095,0.004942,0.004388,0.004468,0.045679,0.009494,0.002795,0.016505,0.010362,0.025593,0.275853,0.015339,0.017579,0.135097,0.001169,0.015722,1.401563,0.292895,0.353021,0.330347,0.304299,0.246021,0.258461,0.231941,0.319447,0.220570,0.198839,0.245751,0.210826,0.017783,0.004320,0.001068,0.003246,0.016387,0.004878,0.005882,0.002953,0.003727,0.031737,0.005672,0.001897,0.006454,tremoulo2
0.064350,0.036234,3.167396,0.160667,0.206465,0.395517,0.001577,0.085726,-23.019407,1.108669,-0.552288,0.393690,-0.812442,-0.621384,-0.797953,-0.354231,0.119325,0.231811,0.341012,-0.169948,-0.308020,0.003711,0.001758,0.010435,0.002974,0.002737,0.004954,0.017564,0.017122,0.038444,0.005891,0.003821,0.019343,0.013880,0.007142,0.018537,0.118177,0.009355,0.006304,0.092638,0.000663,0.009758,0.541349,0.332651,0.220299,0.244790,0.261268,0.230882,0.180361,0.240868,0.228372,0.233232,0.179001,0.180569,0.178249,0.003722,0.001298,0.007493,0.002617,0.002183,0.004956,0.009054,0.010896,0.024520,0.003907,0.002645,0.012871,0.006283,tremoulo2
0.068617,0.020790,3.107881,0.135048,0.159745,0.447108,0.002407,0.095639,-24.568651,1.085520,-1.015512,0.157741,-0.785528,-0.215146,0.166888,-0.077798,-0.551336,-0.173333,0.216566,-0.209824,-0.072091,0.010710,0.009313,0.003850,0.027293,0.007258,0.024097,0.007671,0.004400,0.019086,0.010204,0.002188,0.001196,0.018494,0.022973,0.015670,0.271430,0.021172,0.018006,0.251215,0.001928,0.051715,1.529229,0.480186,0.316856,0.405694,0.338680,0.318565,0.320724,0.301743,0.258271,0.324241,0.274885,0.287139,0.226694,0.009909,0.007776,0.004395,0.024866,0.012784,0.024650,0.008343,0.004189,0.017329,0.010147,0.001788,0.001140,0.008902,tremoulo2
0.063048,0.040950,3.147512,0.160066,0.207023,0.405459,0.001517,0.068919,-23.245540,1.600502,-0.332444,0.677147,-0.427498,-0.706738,-0.158914,-0.510478,-0.709326,-0.372603,0.257481,-0.332743,-0.144844,0.016300,0.032055,0.007048,0.005926,0.009293,0.056985,0.047157,0.009244,0.002103,0.004247,0.002005,0.000784,0.021750,0.010092,0.021924,0.127144,0.012124,0.007045,0.129532,0.000681,0.016565,1.051422,0.252804,0.243579,0.331815,0.200470,0.267233,0.216068,0.239047,0.165509,0.176481,0.170114,0.178840,0.223121,0.009608,0.018579,0.006553,0.005299,0.007005,0.021390,0.028982,0.005937,0.001419,0.003254,0.001489,0.000641,0.006199,tremoulo2
0.056665,0.025393,3.200912,0.127507,0.158730,0.396953,0.002171,0.074513,-23.729262,1.485690,-0.396185,0.354273,-0.304975,-0.576839,-0.586288,-0.472833,-0.450628,0.192053,0.419879,-0.091598,-0.221077,0.004882,0.002744,0.007034,0.014240,0.016645,0.032402,0.020737,0.011304,0.033440,0.038469,0.005635,0.002257,0.024120,0.013281,0.012343,0.099163,0.015457,0.015949,0.173827,0.001139,0.019958,0.730025,0.327000,0.278231,0.278561,0.246222,0.233421,0.227614,0.249888,0.233390,0.261460,0.220391,0.264073,0.241453,0.005133,0.002261,0.006977,0.011775,0.013270,0.022459,0.018831,0.011254,0.026886,0.029438,0.004248,0.002218,0.008785,tremoulo2
0.073251,0.017396,3.115626,0.183109,0.218631,0.549918,0.002072,0.098568,-24.962847,0.819255,-0.898380,0.162880,-0.163904,0.599543,-0.288145,-1.069181,-0.129120,0.446043,-0.154541,-0.215009,-0.041034,0.000726,0.001786,0.000887,0.001582,0.001577,0.003348,0.017338,0.004124,0.002135,0.008918,0.102671,0.001104,0.028787,0.014938,0.011912,0.215125,0.018438,0.010067,0.198139,0.001482,0.032065,1.372330,0.402751,0.277956,0.227942,0.273454,0.333865,0.261902,0.288789,0.235232,0.207476,0.287627,0.196561,0.168725,0.000533,0.001450,0.000684,0.001330,0.001601,0.002899,0.010573,0.002806,0.001636,0.007034,0.051862,0.000777,0.013493,tremoulo2
